TurId;Dato;Fylke;Område;Kommune;Holdeplass_Fra;Holdeplass_Til;Linjetype;Linjefylke;Linjenavn;Linjeretning;Tidspunkt_Faktisk_Ankomst_Holdeplass_Fra;Tidspunkt_Faktisk_Avgang_Holdeplass_Fra;Tidspunkt_Planlagt_Ankomst_Holdeplass_Fra;Tidspunkt_Planlagt_Avgang_Holdeplass_Fra;Kjøretøy_Kapasitet;Passasjerer_Ombord
34037-2020-07-29T16:05:00+02:00;29/07/2020;Viken;Nordøst;Lillestrøm;Forskningsparken (Kjeller);Nordsnoveien;Lokal;Viken;340;0;16:26:16;16:26:44;16:24:00;16:24:00;105;9
10003-2020-06-24T07:24:00+02:00;24/06/2020;Viken;Nordøst;Lørenskog;Ahus;Kloppaveien;Lokal;Viken;100;0;07:47:23;07:48:15;07:47:00;07:47:00;151;9
10009-2020-06-23T22:29:00+02:00;23/06/2020;Viken;Nordøst;Lillestrøm;Kjeller;Forskningsparken (Kjeller);Lokal;Viken;100;0;22:31:59;22:32:12;22:30:00;22:30:00;151;1
10036-2020-08-15T09:29:00+02:00;15/08/2020;Viken;Nordøst;Lillestrøm;Vestbygata;Bjørnsons gate;Lokal;Viken;100;0;09:35:19;09:35:43;09:34:00;09:34:00;151;4
3411-2020-07-01T06:42:00+02:00;01/07/2020;Oslo;Indre By;St.Hanshaugen;Telthusbakken  (mot sentrum);Møllerveien  (mot sentrum);Lokal;Oslo;34;0;06:51:44;06:51:54;06:52:00;06:52:00;106;7
12002-2020-06-27T17:28:00+02:00;27/06/2020;Viken;Nordøst;Lørenskog;Finstadlia;Finstadsletta;Lokal;Viken;120;0;17:30:23;17:30:47;17:29:00;17:29:00;72;1
55011-2020-06-17T13:00:00+02:00;17/06/2020;Viken;Sør;Enebakk;Gjeddevannsveien;Bjerke;Lokal;Viken;350;0;13:34:41;13:34:49;13:32:00;13:32:00;80;3
55007-2020-08-29T17:30:00+02:00;29/08/2020;Viken;Sør;Enebakk;Hobøl;Guslund;Lokal;Viken;350;0;18:14:22;18:14:24;18:13:00;18:13:00;80;2
55003-2020-08-06T06:00:00+02:00;06/08/2020;Viken;Sør;Enebakk;Bjerke;Gjeddevannsveien;Lokal;Viken;350;0;06:30:00;06:30:06;06:30:00;06:30:00;80;1
12501-2020-06-16T13:08:00+02:00;16/06/2020;Viken;Nordøst;Lørenskog;Arne Garborgs vei;Dovre trygdesenter;Lokal;Viken;315;0;13:15:14;13:15:24;13:15:00;13:15:00;76;-2
12014-2020-07-13T08:38:00+02:00;13/07/2020;Viken;Nordøst;Lørenskog;Rasta skole;Vallerudlia;Lokal;Viken;315;0;08:55:56;08:56:01;08:54:00;08:54:00;72;-1
12005-2020-07-01T09:13:00+02:00;01/07/2020;Oslo;Nordøst;Stovner;Stovnerbakken;Johnny Svorkmos vei  (mot Stovner T);Lokal;Viken;120;0;09:35:09;09:35:35;09:34:00;09:34:00;72;12
12001-2020-07-04T19:58:00+02:00;04/07/2020;Oslo;Nordøst;Stovner;Stovner T (i Fossumveien);Tokeruddalen  (mot Grorud);Lokal;Viken;120;0;20:23:08;20:23:58;20:23:00;20:23:00;72;1
55005-2020-08-17T10:30:00+02:00;17/08/2020;Viken;Sør;Enebakk;Stranden skole;Sundby;Lokal;Viken;350;1;:;10:41:41;10:40:00;10:40:00;80;1
12006-2020-06-04T13:28:00+02:00;04/06/2020;Viken;Nordøst;Lørenskog;Lørenskog sentrum (Skårersletta) (plf B);Haralds vei;Lokal;Viken;120;0;13:38:01;13:38:49;13:38:00;13:38:00;72;9
55008-2020-07-16T18:30:00+02:00;16/07/2020;Viken;Nordøst;Rælingen;Ramstad;Skovholt;Lokal;Viken;350;1;19:02:11;19:02:15;19:05:00;19:05:00;80;5
55010-2020-07-21T19:30:00+02:00;21/07/2020;Viken;Nordøst;Rælingen;Jahr;Ramstad;Lokal;Viken;350;1;20:01:33;20:01:35;20:04:00;20:04:00;80;7
49003-2020-08-28T06:07:00+02:00;28/08/2020;Viken;Nordøst;Lillestrøm;Klokkerud;Løken terrasse;Ekspress;Viken;490E;0;06:53:57;06:54:02;06:53:00;06:53:00;106;5
12003-2020-07-24T08:13:00+02:00;24/07/2020;Oslo;Nordøst;Stovner;Tjonerudveien;Stovnerbakken;Lokal;Viken;120;0;08:33:21;08:33:27;08:33:00;08:33:00;72;3
12007-2020-08-26T09:33:00+02:00;26/08/2020;Viken;Nordøst;Lørenskog;Glenneveien;Vallerudveien;Lokal;Viken;315;1;09:46:13;09:46:43;09:44:00;09:44:00;72;5
12003-2020-06-10T08:58:00+02:00;10/06/2020;Viken;Nordøst;Lørenskog;Finstadsletta;Bergerveien;Lokal;Viken;120;0;09:02:40;09:02:46;09:00:00;09:00:00;72;2
55005-2020-06-24T06:30:00+02:00;24/06/2020;Viken;Nordøst;Rælingen;Jahr;Grinitajet;Lokal;Viken;350;0;06:47:10;06:47:13;06:46:00;06:46:00;80;3
55028-2020-06-16T07:25:00+02:00;16/06/2020;Viken;Sør;Enebakk;Gjeddevannsveien;Bjerke;Lokal;Viken;350;1;07:24:32;07:25:38;07:25:00;07:25:00;80;0
45506-2020-07-29T09:45:00+02:00;29/07/2020;Viken;Nordøst;Nes;Nylandsvegen;Aulifeltet;Lokal;Viken;455;0;10:06:20;10:06:24;10:06:00;10:06:00;80;0
21003-2020-08-10T17:13:00+02:00;10/08/2020;Viken;Vest;Bærum;Vensåsveien;Bykrysset;Lokal;Viken;210;1;17:45:57;17:46:02;17:42:00;17:42:00;112;-1
14004-2020-07-08T06:32:00+02:00;08/07/2020;Viken;Vest;Bærum;Lysaker stasjon (Plattform A);Marstranderveien;Lokal;Viken;130;1;06:37:21;06:37:39;06:36:00;06:36:00;130;1
45003-2020-07-21T00:36:00+02:00;20/07/2020;Viken;Nordøst;Ullensaker;Jessheim skole (mot Jessheim st);Jessheim stasjon (Plattform 3);Lokal;Viken;450;1;24:48:27;24:48:33;24:47:00;24:47:00;106;3
21512-2020-08-18T15:12:00+02:00;18/08/2020;Viken;Vest;Bærum;Bærum sykehus;Sykehusveien;Lokal;Viken;215B;0;15:21:20;15:21:50;15:21:00;15:21:00;112;17
21004-2020-07-08T08:28:00+02:00;08/07/2020;Viken;Vest;Bærum;Sykehusveien;Levreveien;Lokal;Viken;210;1;08:33:24;08:33:29;08:33:00;08:33:00;112;-3
14004-2020-08-10T19:34:00+02:00;10/08/2020;Viken;Vest;Bærum;Solberg;Lillehagveien;Lokal;Viken;130;0;19:40:36;19:40:59;19:37:00;19:37:00;130;1
5410-2020-06-25T08:20:00+02:00;25/06/2020;Oslo;Indre By;Sentrum;Nationaltheatret  (plf A mot vest );Dokkveien  (fra sentrum);Lokal;Oslo;54;0;08:54:59;08:55:51;08:53:00;08:53:00;106;0
4614-2020-08-20T18:57:00+02:00;20/08/2020;Oslo;Vest;Nordmarka;Bakk  (mot Bogstad);Wyllerveien (mot sentrum);Lokal;Oslo;41;0;19:06:07;19:06:12;19:05:00;19:05:00;71;9
14013-2020-08-20T12:17:00+02:00;20/08/2020;Viken;Vest;Bærum;Solberg;Valler skole (i Brynsvn);Lokal;Viken;130;1;12:39:07;12:39:32;12:37:00;12:37:00;130;1
45003-2020-08-04T13:06:00+02:00;04/08/2020;Viken;Nordøst;Nes;Rød (Plattform B);Rød (Plattform A);Lokal;Viken;450;1;13:38:08;13:38:27;13:38:00;13:38:00;106;7
4601-2020-08-02T16:03:00+02:00;02/08/2020;Oslo;Vest;Vestre Aker;Jarbakken  (mot syd);Orebakken  (mot Hovseter);Lokal;Oslo;46;1;16:18:41;16:19:12;16:17:00;16:17:00;71;-2
21002-2020-07-23T16:47:00+02:00;23/07/2020;Viken;Vest;Bærum;Linderudveien;Helsetveien;Lokal;Viken;210;0;16:56:57;16:57:04;16:56:00;16:56:00;112;0
3116-2020-06-19T13:39:00+02:00;19/06/2020;Oslo;Indre By;Grünerløkka;Rosenhoff (buss mot Sinsen);Sinsen T  (opp Trondheimsveien) (plf B);Lokal;Oslo;31;0;14:20:41;14:20:48;14:20:00;14:20:00;151;0
45506-2020-07-31T08:30:00+02:00;31/07/2020;Viken;Nordøst;Nes;Aulifeltet;Nylandsvegen;Lokal;Viken;455;1;08:34:19;08:34:33;08:33:00;08:33:00;80;0
21002-2020-07-27T16:13:00+02:00;27/07/2020;Viken;Vest;Bærum;Bærums verk;Guldbrandslia;Lokal;Viken;210;1;16:29:24;16:31:48;16:29:00;16:29:00;112;9
3105-2020-06-08T20:04:00+02:00;08/06/2020;Oslo;Nordøst;Bjerke;Tonsenhagen  (mot Stig);Tonsenhagen torg  (mot Stig);Lokal;Oslo;31;1;20:02:57;20:05:08;20:04:00;20:04:00;151;4
4603-2020-07-31T09:18:00+02:00;31/07/2020;Oslo;Vest;Vestre Aker;Hovseter skole  (mot Hovseter T);Hovseter T  (Plf. B mot Sørkedalsveien);Lokal;Oslo;46;1;09:34:53;09:35:15;09:34:00;09:34:00;71;4
21005-2020-07-24T07:43:00+02:00;24/07/2020;Viken;Vest;Bærum;Vallerveien;Sykehusveien;Lokal;Viken;210;1;07:47:52;07:47:57;07:47:00;07:47:00;112;1
30033-2020-08-13T17:40:00+02:00;13/08/2020;Oslo;Nordøst;Stovner;Folkvangveien  (mot Furuset);Furuset skole  (Karihaugveien mot sentrum);Lokal;Viken;110;0;18:14:37;18:15:07;18:13:00;18:13:00;106;0
30009-2020-08-12T05:18:00+02:00;12/08/2020;Viken;Nordøst;Lørenskog;Finstadlia;Finstadsletta;Lokal;Viken;110;0;05:38:47;05:40:10;05:39:00;05:39:00;106;0
30010-2020-06-24T00:38:00+02:00;23/06/2020;Viken;Nordøst;Lillestrøm;Sagdalen skole;Sagdalen;Lokal;Viken;110;1;25:22:58;25:23:06;25:22:00;25:22:00;106;-2
30026-2020-08-28T14:45:00+02:00;28/08/2020;Viken;Nordøst;Lillestrøm;Jenseberget;Jonas Lies gate;Lokal;Viken;110;1;15:46:17;15:46:58;15:32:00;15:32:00;106;22
30015-2020-08-17T12:00:00+02:00;17/08/2020;Viken;Nordøst;Lillestrøm;Jenseberget;Sagdalen;Lokal;Viken;110;0;12:02:45;12:02:51;12:02:00;12:02:00;106;6
30003-2020-07-29T20:03:00+02:00;29/07/2020;Viken;Nordøst;Lillestrøm;Jenseberget;Sagdalen;Lokal;Viken;110;0;20:07:08;20:07:15;20:05:00;20:05:00;106;-3
44001-2020-06-12T06:01:00+02:00;12/06/2020;Viken;Nordøst;Ullensaker;Tronstuløkka;Brudalen;Lokal;Viken;440;0;06:41:33;06:41:35;06:40:00;06:40:00;106;9
30012-2020-08-10T17:35:00+02:00;10/08/2020;Viken;Nordøst;Lørenskog;Glitnegården;Ahus;Lokal;Viken;110;1;18:10:54;18:10:59;18:10:00;18:10:00;106;0
30026-2020-08-18T12:30:00+02:00;18/08/2020;Oslo;Nordøst;Alna;Ulvenkrysset  (mot Helsfyr);Teisenkrysset  (mot Helsfyr);Lokal;Viken;110;0;13:13:25;13:13:49;13:10:00;13:10:00;106;0
30006-2020-06-20T13:30:00+02:00;20/06/2020;Viken;Nordøst;Lillestrøm;Jenseberget;Sagdalen;Lokal;Viken;110;0;13:33:47;13:33:51;13:32:00;13:32:00;106;2
30013-2020-06-07T16:55:00+02:00;07/06/2020;Viken;Nordøst;Lørenskog;Hovelsrudveien;Glitnegården;Lokal;Viken;110;1;17:29:43;17:29:47;17:29:00;17:29:00;106;2
30001-2020-07-10T10:20:00+02:00;10/07/2020;Viken;Nordøst;Lørenskog;Triaden ( Gamlevn.);Vallerudveien;Lokal;Viken;110;0;10:44:18;10:44:32;10:44:00;10:44:00;106;5
44002-2020-06-25T06:31:00+02:00;25/06/2020;Viken;Nordøst;Ullensaker;Furuset;Furuset syd;Lokal;Viken;440;0;06:49:39;06:49:41;06:45:00;06:45:00;106;7
49001-2020-08-03T05:07:00+02:00;03/08/2020;Viken;Sør;Indre Østfold;Hvammer;Lund;Ekspress;Viken;490E;0;05:23:48;05:23:49;05:22:00;05:22:00;106;3
30051-2020-08-01T18:40:00+02:00;01/08/2020;Viken;Nordøst;Lørenskog;Vallerudveien;Glenneveien;Lokal;Viken;110;0;19:06:27;19:06:59;19:04:00;19:04:00;106;0
30023-2020-08-24T12:10:00+02:00;24/08/2020;Viken;Nordøst;Lørenskog;Rasta senter;Røykåsveien;Lokal;Viken;110;0;12:39:07;12:39:31;12:36:00;12:36:00;106;-1
30023-2020-08-12T11:45:00+02:00;12/08/2020;Viken;Nordøst;Lørenskog;Røykåsveien;Rasta senter;Lokal;Viken;110;1;12:08:43;12:09:10;12:07:00;12:07:00;106;3
30001-2020-07-30T11:15:00+02:00;30/07/2020;Oslo;Indre By;Gamle Oslo;Harald Hårdrådes plass  (mot Galgeberg);Galgeberg  (mot Etterstad);Lokal;Viken;110;1;11:18:34;11:18:46;11:18:00;11:18:00;106;0
26109-2020-08-12T11:43:00+02:00;12/08/2020;Viken;Vest;Asker;Damstua;Mørkvann;Lokal;Viken;251;1;:;11:50:02;11:46:00;11:46:00;112;0
34015-2020-07-29T15:10:00+02:00;29/07/2020;Oslo;Nordøst;Stovner;Haugenstua torg;Smedstua  (mot bygrensen);Lokal;Viken;345;1;15:20:21;15:20:50;15:19:00;15:19:00;105;1
30003-2020-06-14T20:44:00+02:00;14/06/2020;Oslo;Indre By;Gamle Oslo;Galgeberg  (fra Etterstad);St. Halvards gate (fra Kværnerbyen);Lokal;Viken;300;0;21:15:28;21:16:06;21:10:00;21:10:00;106;6
30032-2020-06-17T22:31:00+02:00;17/06/2020;Viken;Nordøst;Lørenskog;Lørenskog sentrum (plattform 1);Knatten (Solheimsveien);Lokal;Viken;300;1;22:58:41;22:59:11;22:53:00;22:53:00;106;9
9401-2020-07-29T15:16:00+02:00;29/07/2020;Oslo;Sør;Nordstrand;Blåfjellet (mot Lambertseter);Lambertseter T  (mot Nordseter);Lokal;Oslo;4B;0;15:18:35;15:19:17;15:18:00;15:18:00;106;1
30010-2020-07-26T13:54:00+02:00;26/07/2020;Oslo;Indre By;Gamle Oslo;Galgeberg  (fra Etterstad);St. Halvards gate (fra Kværnerbyen);Lokal;Viken;300;0;14:21:52;14:22:11;14:20:00;14:20:00;106;-1
30024-2020-07-03T09:24:00+02:00;03/07/2020;Oslo;Nordøst;Alna;Trosterud  (E6 mot Helsfyr);Ulvenkrysset  (mot Helsfyr);Lokal;Viken;300;0;09:45:48;09:45:51;09:44:00;09:44:00;106;11
30004-2020-08-26T07:11:00+02:00;26/08/2020;Oslo;Nordøst;Alna;Trosterud  (E6 mot Furuset);Furuset skole  (sydsiden E6 fra sentrum);Lokal;Viken;300;1;07:29:47;07:30:14;07:25:00;07:25:00;106;45
30005-2020-06-29T19:14:00+02:00;29/06/2020;Oslo;Nordøst;Alna;Teisenkrysset  (mot Helsfyr);Helsfyr T  (plf. L mot sentrum);Lokal;Viken;300;0;19:39:19;19:39:24;19:37:00;19:37:00;106;4
34015-2020-08-06T15:10:00+02:00;06/08/2020;Oslo;Nordøst;Grorud;Grorud stasjon  (i Østre Aker vei mot øst);Vestbyveien  (i Jernkroken);Lokal;Viken;345;1;15:20:40;15:20:45;15:16:00;15:16:00;105;3
30014-2020-07-20T19:41:00+02:00;20/07/2020;Viken;Nordøst;Lørenskog;Knatten (Solheimsveien);Kloppaveien;Lokal;Viken;300;1;20:06:11;20:06:42;20:04:00;20:04:00;106;7
34021-2020-06-26T16:50:00+02:00;26/06/2020;Oslo;Nordøst;Grorud;Grorud stasjon  (i Østre Aker vei mot øst);Vestbyveien  (i Jernkroken);Lokal;Viken;345;1;16:56:40;16:56:44;16:56:00;16:56:00;105;2
30016-2020-08-26T15:07:00+02:00;26/08/2020;Oslo;Indre By;Gamle Oslo;Ladegården (mot sentrum);Bjørvika (buss mot vest);Lokal;Viken;300;0;15:43:52;15:44:27;15:28:00;15:28:00;106;7
30007-2020-08-09T16:54:00+02:00;09/08/2020;Oslo;Indre By;Gamle Oslo;Galgeberg  (fra Etterstad);St. Halvards gate (fra Kværnerbyen);Lokal;Viken;300;0;17:22:47;17:23:22;17:20:00;17:20:00;106;2
30012-2020-08-03T22:11:00+02:00;03/08/2020;Oslo;Nordøst;Alna;Trosterud  (E6 mot Furuset);Furuset skole  (sydsiden E6 fra sentrum);Lokal;Viken;300;1;22:29:25;22:29:54;22:25:00;22:25:00;106;8
30016-2020-06-29T19:11:00+02:00;29/06/2020;Viken;Nordøst;Lørenskog;Kloppaveien;Ahus;Lokal;Viken;300;1;19:44:15;19:44:20;19:37:00;19:37:00;106;13
24013-2020-08-19T16:59:00+02:00;19/08/2020;Viken;Vest;Asker;Margretes vei;Taglugnveien;Lokal;Viken;265;0;17:23:07;17:23:40;17:20:00;17:20:00;69;-4
24005-2020-08-24T06:29:00+02:00;24/08/2020;Viken;Vest;Bærum;Kjørbo;Kjørbokollen;Lokal;Viken;265;0;06:31:45;06:31:52;06:31:00;06:31:00;69;2
30055-2020-08-30T00:31:00+02:00;29/08/2020;Oslo;Nordøst;Alna;Teisenkrysset  (fra Helsfyr);Ulvenkrysset  (fra Helsfyr);Lokal;Viken;300;1;24:43:45;24:44:08;24:42:00;24:42:00;106;0
34041-2020-08-26T18:05:00+02:00;26/08/2020;Viken;Nordøst;Lillestrøm;Åråsen;St. Magnus plass;Lokal;Viken;360;0;18:30:10;18:30:16;18:29:00;18:29:00;105;7
34031-2020-06-25T11:39:00+02:00;25/06/2020;Viken;Nordøst;Lillestrøm;Skedsmosenteret;Skedsmokorset (Plattform 3);Lokal;Viken;360;1;12:15:49;12:16:19;12:08:00;12:08:00;105;-2
34011-2020-07-21T20:09:00+02:00;21/07/2020;Viken;Nordøst;Lillestrøm;Lillestrøm bussterminal (Plattform 18);Nittedalsgata (mot Kjeller);Lokal;Viken;360;1;20:25:29;20:26:33;20:23:00;20:23:00;105;12
25017-2020-07-27T06:38:00+02:00;27/07/2020;Viken;Vest;Asker;Aspelund;Vettre;Lokal;Viken;250;0;06:51:20;06:51:23;06:51:00;06:51:00;112;3
39005-2020-06-02T06:37:00+02:00;02/06/2020;Viken;Nordøst;Lillestrøm;Landskronaveien;Rikard Nordraaks vei;Lokal;Viken;380;1;07:24:44;07:25:20;07:25:00;07:25:00;112;11
38001-2020-08-19T06:06:00+02:00;19/08/2020;Oslo;Indre By;Grünerløkka;Sars gate (fra sentrum);Carl Berners plass (buss mot Sinsen) (plf C);Lokal;Viken;380;1;06:12:48;06:13:14;06:12:00;06:12:00;115;0
9106-2020-08-28T19:29:00+02:00;28/08/2020;Oslo;Indre By;Grünerløkka;Biermanns gate (buss mot sentrum);Birkelunden  (Toftes gate mot syd);Lokal;Oslo;91;1;19:36:12;19:37:23;19:37:00;19:37:00;106;13
39006-2020-06-24T20:02:00+02:00;24/06/2020;Viken;Nordøst;Lillestrøm;Jenseberget;Sagdalen;Lokal;Viken;380;0;20:05:43;20:05:47;20:04:00;20:04:00;115;8
39016-2020-07-23T16:35:00+02:00;23/07/2020;Viken;Nordøst;Nittedal;Markerud;Slattum;Ekspress;Viken;390E;1;17:08:40;17:08:42;17:08:00;17:08:00;115;-3
25028-2020-08-19T16:46:00+02:00;19/08/2020;Oslo;Indre By;Frogner;Vika atrium  (mot Filipstad);Sjølyst  (mot Vækerø etter rundkjøringen) (plf B);Ekspress;Viken;250E;1;17:28:59;17:29:11;16:56:00;16:56:00;112;0
26113-2020-08-11T16:42:00+02:00;11/08/2020;Viken;Vest;Asker;Toern;Eternitveien;Lokal;Viken;250;0;17:09:57;17:10:02;17:08:00;17:08:00;112;1
34029-2020-07-22T11:25:00+02:00;22/07/2020;Viken;Nordøst;Lillestrøm;Stortorget  (Lillestrøm);Nittedalsgata (mot Lillestrøm);Lokal;Viken;360;0;11:52:32;11:53:03;11:51:00;11:51:00;105;15
34018-2020-08-21T08:19:00+02:00;21/08/2020;Viken;Nordøst;Lillestrøm;Skedsmosenteret;Skedsmokorset (Plattform 3);Lokal;Viken;360;1;08:49:17;08:49:47;08:48:00;08:48:00;105;2
14007-2020-07-31T07:25:00+02:00;31/07/2020;Viken;Vest;Bærum;Lysakerlokket  (avstigning);Tjernsmyr;Lokal;Viken;145;1;07:32:52;07:33:00;07:32:00;07:32:00;130;0
25026-2020-08-14T20:23:00+02:00;14/08/2020;Viken;Vest;Asker;Landøya;Nesåsen;Lokal;Viken;250;0;20:45:19;20:45:43;20:43:00;20:43:00;112;10
39002-2020-07-14T20:06:00+02:00;14/07/2020;Oslo;Indre By;Grünerløkka;Rosenhoff (buss mot Sinsen);Sinsen T  (opp Trondheimsveien) (plf B);Lokal;Viken;380;1;20:16:19;20:16:30;20:16:00;20:16:00;115;5
39001-2020-08-03T07:06:00+02:00;03/08/2020;Viken;Nordøst;Nittedal;Saga;Gjelleråstoppen;Ekspress;Viken;390E;0;07:32:45;07:32:50;07:32:00;07:32:00;115;0
34007-2020-08-11T05:19:00+02:00;11/08/2020;Viken;Nordøst;Lillestrøm;Strømmen kirke;Linjeveien (I Rælingsveien);Lokal;Viken;360;1;05:30:52;05:30:57;05:30:00;05:30:00;105;1
38008-2020-06-18T16:02:00+02:00;18/06/2020;Oslo;Nordøst;Grorud;Rommi;Sveiva (I Tr.heimsveien);Lokal;Viken;380;0;16:45:31;16:45:33;16:29:00;16:29:00;115;11
39010-2020-08-28T16:46:00+02:00;28/08/2020;Viken;Nordøst;Nittedal;Lahaugmoen;Hellerud;Lokal;Viken;380;1;17:33:46;17:33:47;17:20:00;17:20:00;115;9
34023-2020-06-04T19:42:00+02:00;04/06/2020;Viken;Nordøst;Lillestrøm;Strømmen storsenter;Frydenbergveien;Lokal;Viken;360;0;20:17:30;20:18:30;20:16:00;20:16:00;105;10
38021-2020-08-21T11:06:00+02:00;21/08/2020;Viken;Nordøst;Lillestrøm;Jonas Lies gate;Lillestrøm bussterminal (Plattform 1);Lokal;Viken;380;1;12:05:26;12:05:53;12:03:00;12:03:00;115;18
39005-2020-07-23T17:45:00+02:00;23/07/2020;Viken;Nordøst;Nittedal;Gjelleråsen;Gjelleråstoppen;Ekspress;Viken;390E;1;18:12:43;18:13:47;18:14:00;18:14:00;115;10
34004-2020-08-09T18:25:00+02:00;09/08/2020;Viken;Nordøst;Lillestrøm;Frydenbergveien;Kurlandsveien;Lokal;Viken;360;0;19:04:05;19:04:34;19:03:00;19:03:00;105;4
34001-2020-08-08T12:12:00+02:00;08/08/2020;Viken;Nordøst;Lillestrøm;Lurudveien;Industriveien;Lokal;Viken;360;0;12:17:20;12:17:29;12:15:00;12:15:00;105;2
39008-2020-06-23T10:22:00+02:00;23/06/2020;Viken;Nordøst;Lillestrøm;Rikard Nordraaks vei;Landskronaveien;Lokal;Viken;380;0;10:31:14;10:31:44;10:28:00;10:28:00;115;5
47014-2020-08-21T16:39:00+02:00;21/08/2020;Viken;Nordøst;Aurskog-Høland;Finstadhagan;Aursmoen;Ekspress;Viken;470E;1;17:28:44;17:28:50;17:18:00;17:18:00;106;7
34024-2020-07-07T15:49:00+02:00;07/07/2020;Viken;Nordøst;Rælingen;Sandbekkhallen;Løvenstadvegen;Lokal;Viken;360;1;15:52:36;15:53:18;15:50:00;15:50:00;105;-1
34015-2020-06-17T22:57:00+02:00;17/06/2020;Viken;Nordøst;Lillestrøm;Strømmen storsenter;Frydenbergveien;Lokal;Viken;360;0;23:32:16;23:32:45;23:31:00;23:31:00;105;-1
25045-2020-08-12T15:24:00+02:00;12/08/2020;Viken;Vest;Asker;Nesåsen;Landøya;Lokal;Viken;250;1;16:14:04;16:14:10;16:00:00;16:00:00;112;3
9105-2020-06-17T00:47:00+02:00;16/06/2020;Oslo;Indre By;Grünerløkka;Sofienbergparken (retning sentrum);Herslebs gate (mot sentrum);Lokal;Oslo;91;1;24:58:18;24:58:58;24:59:00;24:59:00;106;0
26117-2020-07-15T17:50:00+02:00;15/07/2020;Viken;Vest;Asker;Apotekerstranda;Striglesand;Lokal;Viken;256;1;18:26:57;18:27:21;18:21:00;18:21:00;112;2
34019-2020-08-06T19:55:00+02:00;06/08/2020;Viken;Nordøst;Lillestrøm;Stortorget  (Lillestrøm);Nittedalsgata (mot Lillestrøm);Lokal;Viken;360;0;20:21:29;20:22:01;20:21:00;20:21:00;105;7
39007-2020-08-01T18:36:00+02:00;01/08/2020;Viken;Nordøst;Lillestrøm;Rikard Nordraaks vei;Svømmehallen;Lokal;Viken;380;1;19:26:25;19:26:51;19:27:00;19:27:00;115;11
25020-2020-07-15T14:34:00+02:00;15/07/2020;Oslo;Vest;Ullern;Vækerø  (E18 på nordsiden mot Lysaker);Lysaker stasjon (Plattform A);Lokal;Viken;250;1;14:51:54;14:51:58;14:49:00;14:49:00;112;22
25004-2020-08-23T16:12:00+02:00;23/08/2020;Viken;Vest;Asker;Nedre Berger;Bergerveien;Lokal;Viken;250;0;17:02:47;17:02:53;17:01:00;17:01:00;112;11
39022-2020-07-17T16:46:00+02:00;17/07/2020;Viken;Nordøst;Lillestrøm;Skjetten senter;Landskronaveien;Lokal;Viken;380;1;17:32:20;17:32:42;17:35:00;17:35:00;115;3
25009-2020-07-18T14:34:00+02:00;18/07/2020;Viken;Vest;Asker;Håkavik;Elnes;Lokal;Viken;250;1;15:25:20;15:25:25;15:23:00;15:23:00;112;10
44005-2020-06-24T19:09:00+02:00;24/06/2020;Viken;Nordøst;Ullensaker;Gravhaugen;Vilbergvegen;Lokal;Viken;440;0;19:41:07;19:41:11;19:37:00;19:37:00;106;17
30001-2020-08-06T16:00:00+02:00;06/08/2020;Viken;Nordøst;Lørenskog;Vallerudveien;Glenneveien;Lokal;Viken;110;0;16:25:28;16:26:04;16:24:00;16:24:00;106;-5
44004-2020-06-09T16:24:00+02:00;09/06/2020;Viken;Nordøst;Ullensaker;Stubberud;Stokstadvegen;Lokal;Viken;440;0;16:30:19;16:30:25;16:29:00;16:29:00;106;0
30018-2020-06-10T08:20:00+02:00;10/06/2020;Viken;Nordøst;Lillestrøm;Jonas Lies gate;Jenseberget;Lokal;Viken;110;0;08:21:21;08:21:26;08:21:00;08:21:00;106;3
30019-2020-06-03T06:10:00+02:00;03/06/2020;Viken;Nordøst;Lørenskog;Glitnegården;Hovelsrudveien;Lokal;Viken;110;0;06:25:19;06:25:24;06:24:00;06:24:00;106;3
44005-2020-06-18T11:10:00+02:00;18/06/2020;Viken;Nordøst;Ullensaker;Folkvang;Furuset syd;Lokal;Viken;440;1;11:36:53;11:36:55;11:36:00;11:36:00;106;0
30032-2020-07-02T19:15:00+02:00;02/07/2020;Viken;Nordøst;Lillestrøm;Frydenlundsgata;Sagdalen skole;Lokal;Viken;110;1;20:01:44;20:02:17;19:59:00;19:59:00;106;11
24012-2020-08-10T22:23:00+02:00;10/08/2020;Viken;Vest;Bærum;Løkka;Bjerketun;Lokal;Viken;245;0;22:25:36;22:25:45;22:25:00;22:25:00;112;0
44005-2020-08-25T18:10:00+02:00;25/08/2020;Viken;Nordøst;Ullensaker;Folkvang;Furuset syd;Lokal;Viken;440;1;18:37:53;18:37:55;18:36:00;18:36:00;106;7
30023-2020-06-16T11:45:00+02:00;16/06/2020;Oslo;Indre By;Gamle Oslo;Vålerenga  (mot Etterstad);Etterstadgata  (mot Helsfyr);Lokal;Viken;110;1;11:55:30;11:55:37;11:51:00;11:51:00;106;4
30013-2020-06-03T16:10:00+02:00;03/06/2020;Viken;Nordøst;Lørenskog;Sørlihavna;Finstadlia;Lokal;Viken;110;0;16:32:18;16:32:45;16:29:00;16:29:00;106;8
44002-2020-06-18T08:24:00+02:00;18/06/2020;Viken;Nordøst;Ullensaker;Sand;Hannestad;Lokal;Viken;440;0;08:54:53;08:54:56;08:53:00;08:53:00;106;0
